 conserved    temp
    0.1125058539E+03    0.2179887649E+00
    0.1125057492E+03    0.1531701377E-15
    0.1125057650E+03    0.7824792103E-17
    0.1125060411E+03    0.3058602053E-01
    0.1125057238E+03    0.1130585934E-15
    0.1125056932E+03    0.4333170031E-16
    0.1125057131E+03    0.6459657923E-08
    0.1125057221E+03    0.6758503644E-08
    0.1125057167E+03    0.1924058825E-16
    0.1125057696E+03    0.3475574725E-14
    0.1125057759E+03    0.2708746061E-03
    0.1125057877E+03    0.3755128025E-18
    0.1125057272E+03    0.2510952085E-13
    0.1125057360E+03    0.1657187725E-02
    0.1125057024E+03    0.1915921043E-14
    0.1125057322E+03    0.2387430704E-15
    0.1125057496E+03    0.2385331499E-06
    0.1125057335E+03    0.1469280993E-08
    0.1125057874E+03    0.3346216738E-20
    0.1125058189E+03    0.1263208274E-11
    0.1125058092E+03    0.8763729950E-14
    0.1125057537E+03    0.3043644045E-17
    0.1125057535E+03    0.1117800664E-10
    0.1125057445E+03    0.1498867961E-04
    0.1125057025E+03    0.6274531424E-15
    0.1125057279E+03    0.5655771880E-15
    0.1125057382E+03    0.2152086266E-05
    0.1125057804E+03    0.1634091803E-11
    0.1125058170E+03    0.2203336796E-18
    0.1125057909E+03    0.9776901650E-04
    0.1125057639E+03    0.8002657726E-13
    0.1125057724E+03    0.3529704579E-16
    0.1125057631E+03    0.2693744144E-08
    0.1125057400E+03    0.2100634927E-05
    0.1125057788E+03    0.8859571007E-16
    0.1125058036E+03    0.4834155508E-15
    0.1125061264E+03    0.2157070333E-02
    0.1125058492E+03    0.7441585272E-16
    0.1125058390E+03    0.2727980923E-15
    0.1125060319E+03    0.2099611021E+00
    0.1125057991E+03    0.2172602037E-14
    0.1125057932E+03    0.2080629665E-15
    0.1125058056E+03    0.8589847244E-08
    0.1125057997E+03    0.8169940844E-08
    0.1125057819E+03    0.5157326524E-17
    0.1125058284E+03    0.1748167827E-13
    0.1125058325E+03    0.3377622377E-04
    0.1125058452E+03    0.1718191287E-18
    0.1125057890E+03    0.1008636515E-11
    0.1125058085E+03    0.1201928544E-06
    0.1125057870E+03    0.5678055102E-15
    0.1125057527E+03    0.1665830030E-15
    0.1125057893E+03    0.3443715825E-04
    0.1125057959E+03    0.1249528460E-10
    0.1125057961E+03    0.1266268476E-17
    0.1125058559E+03    0.3350158569E-10
    0.1125058710E+03    0.1639592711E-13
    0.1125058458E+03    0.1883609034E-17
    0.1125058049E+03    0.3805927784E-08
    0.1125058106E+03    0.3288743995E-07
    0.1125058117E+03    0.2119014878E-15
    0.1125058056E+03    0.4351970062E-14
    0.1125058558E+03    0.1923964271E+00
    0.1125058169E+03    0.6353535444E-13
    0.1125058414E+03    0.2396885644E-18
    0.1125058562E+03    0.1629666125E-02
    0.1125058216E+03    0.6466514016E-15
    0.1125058244E+03    0.9502950226E-19
    0.1125058064E+03    0.9783559783E-04
    0.1125057825E+03    0.6918784127E-11
    0.1125058121E+03    0.1540083947E-16
    0.1125058334E+03    0.1165300815E-11
    0.1125058276E+03    0.5954149118E-03
    0.1125058147E+03    0.6102032374E-16
    0.1125058632E+03    0.6099426129E-16
    0.1125058713E+03    0.3236780154E-02
    0.1125058370E+03    0.1621409930E-16
    0.1125057845E+03    0.4875091957E-14
    0.1125058004E+03    0.9426134242E-01
    0.1125057967E+03    0.3045564796E-12
    0.1125057782E+03    0.8305976944E-16
    0.1125058298E+03    0.2745881867E-09
    0.1125058442E+03    0.2518633095E-08
    0.1125058569E+03    0.5483920646E-18
    0.1125058642E+03    0.2527023814E-10
    0.1125058268E+03    0.4377997237E-08
    0.1125058184E+03    0.9968837693E-17
    0.1125057919E+03    0.3656122792E-12
    0.1125057577E+03    0.2200460596E-01
    0.1125057745E+03    0.1345159245E-13
    0.1125057841E+03    0.1214361973E-16
    0.1125057767E+03    0.3494625340E-06
    0.1125058059E+03    0.1128866082E-11
    0.1125058341E+03    0.2302575574E-18
    0.1125058003E+03    0.2357569122E-04
    0.1125057617E+03    0.4952168951E-12
    0.1125057582E+03    0.4669745663E-17
    0.1125057398E+03    0.3619028944E-11
    0.1125057049E+03    0.2590235092E-03
    0.1125057277E+03    0.1786586445E-15
    0.1125057353E+03    0.1350622113E-16
    0.1125057986E+03    0.5930592581E-02
    0.1125058094E+03    0.6904956400E-16
    0.1125057805E+03    0.4832664892E-16
    0.1125057311E+03    0.1063806564E-01
    0.1125057492E+03    0.4586136719E-13
    0.1125057337E+03    0.1152007042E-15
    0.1125057050E+03    0.8581962084E-10
    0.1125057247E+03    0.1154780991E-04
    0.1125057348E+03    0.2086443063E-16
    0.1125057980E+03    0.2912177298E-15
    0.1125058131E+03    0.8982019693E-04
    0.1125057860E+03    0.3811535914E-17
    0.1125057391E+03    0.6804429863E-13
    0.1125060583E+03    0.4229361001E-01
    0.1125057515E+03    0.1923505045E-13
    0.1125057291E+03    0.2547416705E-17
    0.1125057726E+03    0.4809718749E-10
    0.1125057765E+03    0.2084729443E-08
    0.1125057713E+03    0.1490445335E-18
    0.1125057685E+03    0.3695888096E-09
    0.1125057791E+03    0.3459946536E-10
    0.1125057436E+03    0.9146490183E-18
    0.1125057148E+03    0.1607018916E-12
    0.1125057273E+03    0.6074904824E-01
    0.1125057073E+03    0.6685997479E-14
    0.1125057570E+03    0.4313127643E-16
    0.1125057850E+03    0.1369343623E-06
    0.1125057651E+03    0.2723256802E-12
    0.1125057641E+03    0.2138848249E-17
    0.1125057593E+03    0.4384943669E-04
    0.1125057469E+03    0.2320618482E-11
    0.1125056933E+03    0.3181298937E-16
    0.1125057028E+03    0.5292305691E-11
    0.1125056898E+03    0.3700225499E-03
    0.1125057368E+03    0.9489257511E-15
    0.1125057627E+03    0.3127408212E-16
    0.1125060671E+03    0.8974705638E-03
    0.1125057338E+03    0.4867147109E-16
    0.1125057203E+03    0.7063400743E-16
    0.1125056861E+03    0.2238379986E-03
    0.1125057125E+03    0.9587019251E-11
    0.1125057124E+03    0.5286283503E-16
    0.1125056975E+03    0.3004412822E-11
    0.1125057200E+03    0.7936160745E-04
    0.1125057332E+03    0.2816304841E-17
    0.1125057369E+03    0.1554119279E-12
    0.1125057616E+03    0.2226647654E-07
    0.1125057353E+03    0.2052559138E-16
    0.1125056861E+03    0.1318723667E-13
    0.1125056997E+03    0.4327382531E-02
    0.1125056896E+03    0.3890011005E-12
    0.1125057432E+03    0.5647997347E-18
    0.1125057738E+03    0.2229369033E-10
    0.1125057567E+03    0.3220960945E-09
    0.1125057566E+03    0.1579676100E-18
    0.1125057532E+03    0.3127536266E-08
    0.1125057415E+03    0.2503434543E-09
    0.1125056877E+03    0.1747208648E-15
    0.1125056972E+03    0.1804446769E-14
    0.1125057273E+03    0.1213429362E+00
    0.1125057297E+03    0.9179812455E-13
    0.1125057543E+03    0.1832152530E-17
    0.1125057655E+03    0.2504649276E-03
    0.1125057217E+03    0.6083780671E-15
    0.1125057047E+03    0.3866703489E-16
    0.1125056641E+03    0.4108563652E-07
    0.1125056840E+03    0.6367277936E-08
    0.1125056772E+03    0.3155302211E-16
    0.1125057269E+03    0.6940829533E-15
    0.1125060735E+03    0.1509410824E-04
    0.1125057435E+03    0.1296980003E-15
    0.1125057432E+03    0.1592408475E-15
    0.1125059838E+03    0.1792145236E+00
    0.1125057239E+03    0.1926042168E-14
    0.1125056873E+03    0.1002228701E-15
    0.1125056938E+03    0.3837288486E-08
    0.1125056742E+03    0.2018575795E-10
    0.1125057162E+03    0.1897362147E-16
    0.1125057354E+03    0.5497431368E-14
    0.1125057706E+03    0.4330426573E-03
    0.1125057616E+03    0.8996131051E-18
    0.1125057411E+03    0.9125651830E-13
    0.1125057287E+03    0.7083886835E-01
    0.1125057213E+03    0.2320734072E-14
    0.1125057177E+03    0.2266342103E-15
    0.1125056993E+03    0.2396152073E-09
    0.1125057174E+03    0.3754656041E-08
    0.1125057256E+03    0.5835195944E-19
    0.1125057265E+03    0.2592522091E-09
    0.1125057425E+03    0.1378508801E-10
    0.1125057087E+03    0.1601058133E-17
    0.1125056871E+03    0.3482855940E-12
    0.1125058076E+03    0.3341238840E+00
    0.1125056713E+03    0.3765917311E-13
    0.1125057113E+03    0.2326045233E-16
    0.1125057279E+03    0.6319658636E-07
    0.1125057716E+03    0.3303085810E-12
    0.1125057607E+03    0.4975178594E-19
    0.1125057366E+03    0.4496001912E-05
    0.1125057028E+03    0.7423677499E-10
    0.1125057065E+03    0.4552789403E-16
    0.1125056985E+03    0.2605497024E-14
    0.1125060005E+03    0.1712880380E+00
    0.1125057605E+03    0.1672081944E-14
    0.1125057673E+03    0.2863622087E-17
    0.1125057737E+03    0.1063897712E-01
    0.1125057911E+03    0.1589068518E-16
    0.1125057646E+03    0.3186529883E-15
    0.1125057172E+03    0.2020414170E-03
    0.1125057351E+03    0.1243765917E-10
    0.1125057294E+03    0.3611590906E-16
    0.1125057142E+03    0.5553900416E-13
    0.1125057326E+03    0.6537518060E-03
    0.1125057403E+03    0.1961140662E-17
    0.1125057420E+03    0.1173152587E-14
    0.1125057615E+03    0.2552619615E-04
    0.1125057316E+03    0.1192402341E-15
    0.1125056777E+03    0.2433000376E-15
    0.1125056868E+03    0.1025832264E-03
    0.1125056700E+03    0.2051963620E-10
    0.1125057139E+03    0.1113401502E-16
    0.1125057343E+03    0.7442536555E-11
    0.1125057597E+03    0.6077205175E-07
    0.1125057513E+03    0.4697423529E-18
    0.1125057304E+03    0.1420856994E-11
    0.1125056999E+03    0.5336221327E-05
    0.1125057056E+03    0.1091601614E-14
    0.1125056988E+03    0.1380182658E-15
    0.1125057345E+03    0.2804229037E-05
    0.1125057490E+03    0.5096873610E-11
    0.1125057549E+03    0.5472978284E-18
    0.1125057557E+03    0.4046862307E-06
    0.1125057735E+03    0.1847267059E-13
    0.1125057427E+03    0.1265460289E-16
    0.1125056886E+03    0.4913212717E-11
    0.1125056969E+03    0.3181858652E-04
    0.1125056808E+03    0.1215560322E-14
    0.1125057253E+03    0.6190235677E-17
    0.1125057484E+03    0.6592713131E-02
    0.1125057466E+03    0.3077733446E-14
    0.1125057387E+03    0.8926245073E-17
    0.1125057193E+03    0.7135011370E-03
    0.1125056858E+03    0.3151439534E-12
    0.1125056887E+03    0.1428555083E-17
    0.1125056788E+03    0.2785546658E-12
    0.1125057169E+03    0.3281739177E-03
    0.1125057399E+03    0.1216701125E-15
    0.1125057369E+03    0.1509058493E-16
    0.1125057682E+03    0.1275394929E-01
    0.1125057402E+03    0.1469173983E-16
    0.1125056983E+03    0.2755159301E-14
    0.1125057126E+03    0.3334032460E-01
    0.1125057095E+03    0.1136485468E-12
    0.1125056811E+03    0.6347454299E-18
    0.1125057148E+03    0.2760640051E-10
    0.1125057043E+03    0.3951519672E-06
    0.1125057585E+03    0.2960893386E-18
    0.1125057424E+03    0.4745885736E-11
    0.1125057273E+03    0.1090241547E-07
    0.1125057039E+03    0.2480300263E-16
    0.1125056963E+03    0.1499768715E-13
    0.1125056757E+03    0.1063522627E-02
    0.1125056993E+03    0.1826317319E-11
    0.1125057110E+03    0.6745118869E-17
    0.1125057737E+03    0.1970866370E-09
    0.1125057860E+03    0.4121690187E-12
    0.1125057556E+03    0.3598697020E-17
    0.1125057003E+03    0.7003846642E-08
    0.1125057107E+03    0.1327964275E-08
    0.1125056866E+03    0.2543341211E-15
    0.1125057282E+03    0.6714020000E-14
    0.1125057811E+03    0.9488030661E-01
    0.1125057312E+03    0.2604308738E-13
    0.1125057794E+03    0.1265929614E-17
    0.1125057620E+03    0.8624889103E-03
    0.1125057424E+03    0.1342002304E-14
    0.1125057468E+03    0.2557120644E-16
    0.1125057407E+03    0.9191378237E-09
    0.1125057200E+03    0.7155750375E-08
    0.1125057582E+03    0.1534587077E-15
    0.1125057809E+03    0.1357044533E-13
    0.1125057604E+03    0.3440013606E-01
    0.1125058118E+03    0.5876683638E-17
    0.1125057955E+03    0.5629191910E-14
    0.1125057839E+03    0.2475686751E-02
    0.1125057235E+03    0.2369639521E-14
    0.1125057226E+03    0.6071754230E-16
    0.1125057108E+03    0.2078073877E-05
    0.1125057490E+03    0.6024709291E-08
    0.1125057744E+03    0.6865002785E-17
    0.1125057776E+03    0.4281899483E-14
    0.1125058115E+03    0.3374389790E-07
    0.1125057967E+03    0.9057016776E-18
    0.1125057679E+03    0.6102289758E-11
    0.1125057298E+03    0.1039340127E-04
    0.1125057319E+03    0.1179365751E-14
    0.1125057233E+03    0.7034764976E-15
    0.1125057643E+03    0.2025864862E-05
    0.1125057798E+03    0.3633176790E-11
    0.1125057890E+03    0.5886454256E-18
    0.1125057923E+03    0.2607869555E-06
    0.1125058191E+03    0.1207069763E-12
    0.1125057974E+03    0.5335324408E-17
    0.1125057572E+03    0.1431210234E-08
    0.1125057868E+03    0.6576708531E-05
    0.1125057908E+03    0.6705850252E-16
    0.1125057858E+03    0.2561477068E-14
    0.1125058459E+03    0.6274172707E-02
    0.1125058598E+03    0.3992784010E-14
    0.1125058805E+03    0.5357071817E-17
    0.1125058947E+03    0.4093548990E+00
    0.1125058102E+03    0.1153914490E-13
    0.1125058038E+03    0.1055474167E-15
    0.1125057849E+03    0.3331345311E-07
    0.1125057498E+03    0.4749417153E-08
    0.1125057777E+03    0.5244203772E-16
    0.1125057928E+03    0.1398479117E-13
    0.1125057638E+03    0.2884365547E-01
    0.1125058079E+03    0.2636460449E-17
    0.1125057871E+03    0.1087691762E-13
    0.1125057681E+03    0.1970405311E-02
    0.1125057702E+03    0.3400265024E-14
    0.1125057659E+03    0.1268158131E-16
    0.1125057528E+03    0.1086258679E-05
    0.1125057908E+03    0.9613274064E-08
    0.1125058204E+03    0.1443655249E-16
    0.1125058320E+03    0.5244633149E-14
    0.1125058510E+03    0.6384309312E-05
    0.1125058444E+03    0.1966370352E-19
    0.1125058319E+03    0.3269124008E-11
    0.1125058163E+03    0.5823308180E-05
    0.1125057640E+03    0.1883753530E-16
    0.1125057780E+03    0.1120752598E-14
    0.1125057834E+03    0.1172986087E-04
    0.1125057537E+03    0.1418541360E-10
    0.1125057938E+03    0.4940481975E-18
    0.1125058160E+03    0.3472556830E-09
    0.1125057945E+03    0.7255075621E-12
    0.1125057981E+03    0.6464422469E-17
    0.1125057853E+03    0.4094158998E-10
    0.1125057654E+03    0.5475104809E-05
    0.1125057937E+03    0.1351376058E-14
    0.1125058146E+03    0.7105489511E-16
    0.1125058235E+03    0.3812879980E-03
    0.1125058174E+03    0.8290819319E-12
    0.1125058602E+03    0.2872038129E-18
    0.1125058397E+03    0.1417326722E-03
    0.1125058229E+03    0.8678774176E-15
    0.1125057653E+03    0.3875358092E-16
    0.1125057656E+03    0.4107477493E-08
    0.1125057535E+03    0.4115903766E-06
    0.1125057502E+03    0.8585003430E-15
    0.1125057822E+03    0.7847415620E-15
    0.1125058972E+03    0.2051557278E+00
    0.1125058359E+03    0.1045944779E-16
    0.1125058272E+03    0.2917595693E-17
    0.1125058849E+03    0.4531545976E+00
    0.1125057883E+03    0.8214196180E-14
    0.1125058013E+03    0.3196243270E-16
    0.1125058113E+03    0.6392426824E-08
    0.1125058022E+03    0.7839636177E-09
    0.1125057852E+03    0.6840981923E-16
    0.1125058268E+03    0.3253218526E-14
    0.1125058260E+03    0.4660510914E-03
    0.1125058343E+03    0.1058047746E-18
    0.1125057722E+03    0.2889732762E-13
    0.1125057902E+03    0.4135594987E-01
    0.1125057476E+03    0.7260757680E-14
    0.1125057607E+03    0.7756374026E-16
    0.1125057820E+03    0.3230861549E-12
    0.1125057719E+03    0.7234559524E-08
    0.1125058291E+03    0.2237035846E-17
    0.1125058683E+03    0.1106783990E-12
    0.1125058670E+03    0.1615303465E-08
    0.1125058247E+03    0.2262242603E-17
    0.1125058006E+03    0.8665935409E-14
    0.1125058097E+03    0.9840294277E-03
    0.1125057888E+03    0.4724598987E-14
    0.1125057613E+03    0.1681361068E-15
    0.1125057963E+03    0.2258062035E-06
    0.1125057924E+03    0.4669936303E-11
    0.1125058016E+03    0.2506154060E-18
    0.1125057952E+03    0.2561287907E-10
    0.1125057994E+03    0.1248290935E-10
    0.1125057589E+03    0.1961133772E-16
    0.1125057771E+03    0.8533906739E-11
    0.1125057840E+03    0.1019205229E-03
    0.1125057703E+03    0.3465613048E-15
    0.1125058203E+03    0.1747776014E-16
    0.1125058567E+03    0.7379137291E-06
    0.1125058515E+03    0.2971807673E-16
    0.1125058590E+03    0.4135114309E-19
    0.1125058018E+03    0.1374518335E-03
    0.1125058112E+03    0.4858686039E-12
    0.1125057818E+03    0.4944123699E-16
    0.1125057403E+03    0.9913018967E-11
    0.1125057561E+03    0.1045680612E-03
    0.1125057588E+03    0.4474158060E-15
    0.1125057955E+03    0.5229226305E-17
    0.1125059331E+03    0.1939822466E+00
    0.1125058340E+03    0.6461874062E-17
    0.1125057903E+03    0.7783526048E-15
    0.1125058028E+03    0.5067717533E-03
    0.1125058056E+03    0.7159072357E-13
    0.1125057815E+03    0.1176690652E-15
    0.1125057946E+03    0.1793688158E-14
